STATION,STATION_NAME,DATE,HPCP
COOP:221852,COLLINS MS US,20091201 19:00,0.10
COOP:221852,COLLINS MS US,20091201 20:00,0.20
COOP:221852,COLLINS MS US,20091201 21:00,0.30
COOP:221852,COLLINS MS US,20091204 22:00,0.10
COOP:221852,COLLINS MS US,20091207 08:00,0.10
COOP:221852,COLLINS MS US,20091207 10:00,0.20
COOP:221852,COLLINS MS US,20091207 11:00,0.20
COOP:221852,COLLINS MS US,20091207 13:00,0.10
COOP:221852,COLLINS MS US,20091207 16:00,0.10
COOP:221852,COLLINS MS US,20091208 06:00,0.10
COOP:221852,COLLINS MS US,20091208 07:00,0.10
COOP:221852,COLLINS MS US,20091208 15:00,0.10
COOP:221852,COLLINS MS US,20091209 01:00,0.20
COOP:221852,COLLINS MS US,20091212 05:00,0.10
COOP:221852,COLLINS MS US,20091212 06:00,0.10
COOP:221852,COLLINS MS US,20091212 07:00,0.10
COOP:221852,COLLINS MS US,20091212 09:00,0.10
COOP:221852,COLLINS MS US,20091212 10:00,0.10
COOP:221852,COLLINS MS US,20091212 11:00,0.20
COOP:221852,COLLINS MS US,20091212 12:00,0.20
COOP:221852,COLLINS MS US,20091212 13:00,0.20
COOP:221852,COLLINS MS US,20091212 14:00,0.50
COOP:221852,COLLINS MS US,20091212 15:00,0.30
COOP:221852,COLLINS MS US,20091212 16:00,0.30
COOP:221852,COLLINS MS US,20091212 17:00,0.40
COOP:221852,COLLINS MS US,20091212 20:00,0.10
COOP:221852,COLLINS MS US,20091213 03:00,0.10
COOP:221852,COLLINS MS US,20091214 13:00,0.40
COOP:221852,COLLINS MS US,20091214 14:00,0.30
COOP:221852,COLLINS MS US,20091214 15:00,0.20
COOP:221852,COLLINS MS US,20091214 16:00,0.40
COOP:221852,COLLINS MS US,20091214 17:00,0.10
COOP:221852,COLLINS MS US,20091214 18:00,0.40
COOP:221852,COLLINS MS US,20091214 19:00,0.20
COOP:221852,COLLINS MS US,20091214 20:00,0.10
COOP:221852,COLLINS MS US,20091215 03:00,0.10
COOP:221852,COLLINS MS US,20091215 06:00,0.30
COOP:221852,COLLINS MS US,20091215 07:00,0.10
COOP:221852,COLLINS MS US,20091215 08:00,0.50
COOP:221852,COLLINS MS US,20091215 09:00,0.70
COOP:221852,COLLINS MS US,20091215 10:00,0.10
COOP:221852,COLLINS MS US,20091215 11:00,0.30
COOP:221852,COLLINS MS US,20091215 15:00,0.10
COOP:221852,COLLINS MS US,20091217 20:00,0.10
COOP:221852,COLLINS MS US,20091217 22:00,0.10
COOP:221852,COLLINS MS US,20091218 00:00,0.10
COOP:221852,COLLINS MS US,20091218 01:00,0.20
COOP:221852,COLLINS MS US,20091218 02:00,0.20
COOP:221852,COLLINS MS US,20091218 03:00,0.40
COOP:221852,COLLINS MS US,20091218 04:00,0.20
COOP:221852,COLLINS MS US,20091218 05:00,0.20
COOP:221852,COLLINS MS US,20091218 07:00,0.10
COOP:221852,COLLINS MS US,20091223 23:00,0.10
COOP:221852,COLLINS MS US,20091224 00:00,0.10
COOP:221852,COLLINS MS US,20091224 14:00,0.10
COOP:221852,COLLINS MS US,20091224 15:00,0.50
COOP:221852,COLLINS MS US,20091224 16:00,0.80
COOP:221852,COLLINS MS US,20091224 17:00,0.10
COOP:221852,COLLINS MS US,20091224 20:00,0.10
COOP:221852,COLLINS MS US,20091230 13:00,0.10
COOP:221852,COLLINS MS US,20091230 14:00,0.10
COOP:221852,COLLINS MS US,20091230 16:00,0.10
COOP:221852,COLLINS MS US,20091230 17:00,0.10
COOP:221852,COLLINS MS US,20091230 18:00,0.20
COOP:221852,COLLINS MS US,20091230 19:00,0.20
COOP:221852,COLLINS MS US,20091230 20:00,0.10
COOP:221852,COLLINS MS US,20100101 01:00,0.00
COOP:221852,COLLINS MS US,20100101 03:00,0.10
COOP:221852,COLLINS MS US,20100107 13:00,0.10
COOP:221852,COLLINS MS US,20100107 16:00,0.10
COOP:221852,COLLINS MS US,20100116 13:00,0.10
COOP:221852,COLLINS MS US,20100116 18:00,0.10
COOP:221852,COLLINS MS US,20100120 13:00,0.10
COOP:221852,COLLINS MS US,20100120 14:00,0.10
COOP:221852,COLLINS MS US,20100120 20:00,0.90
COOP:221852,COLLINS MS US,20100120 21:00,0.10
COOP:221852,COLLINS MS US,20100120 22:00,0.10
COOP:221852,COLLINS MS US,20100120 23:00,0.60
COOP:221852,COLLINS MS US,20100121 01:00,0.10
COOP:221852,COLLINS MS US,20100121 04:00,0.20
COOP:221852,COLLINS MS US,20100124 05:00,0.10
COOP:221852,COLLINS MS US,20100124 06:00,0.30
COOP:221852,COLLINS MS US,20100129 15:00,0.40
COOP:221852,COLLINS MS US,20100129 16:00,0.20
COOP:221852,COLLINS MS US,20100129 19:00,0.10
COOP:221852,COLLINS MS US,20100201 01:00,0.00
COOP:221852,COLLINS MS US,20100204 02:00,0.10
COOP:221852,COLLINS MS US,20100204 04:00,0.10
COOP:221852,COLLINS MS US,20100204 06:00,0.10
COOP:221852,COLLINS MS US,20100204 07:00,0.20
COOP:221852,COLLINS MS US,20100204 08:00,0.20
COOP:221852,COLLINS MS US,20100204 10:00,0.10
COOP:221852,COLLINS MS US,20100204 11:00,0.10
COOP:221852,COLLINS MS US,20100204 12:00,0.10
COOP:221852,COLLINS MS US,20100204 13:00,0.20
COOP:221852,COLLINS MS US,20100204 14:00,0.30
COOP:221852,COLLINS MS US,20100204 15:00,0.20
COOP:221852,COLLINS MS US,20100204 16:00,0.10
COOP:221852,COLLINS MS US,20100204 17:00,0.10
COOP:221852,COLLINS MS US,20100204 18:00,0.20
COOP:221852,COLLINS MS US,20100204 19:00,0.20
COOP:221852,COLLINS MS US,20100204 20:00,0.10
COOP:221852,COLLINS MS US,20100204 23:00,0.10
COOP:221852,COLLINS MS US,20100209 01:00,0.30
COOP:221852,COLLINS MS US,20100209 02:00,0.10
COOP:221852,COLLINS MS US,20100209 03:00,0.20
COOP:221852,COLLINS MS US,20100212 13:00,0.10
COOP:221852,COLLINS MS US,20100212 14:00,0.10
COOP:221852,COLLINS MS US,20100212 15:00,0.10
COOP:221852,COLLINS MS US,20100212 18:00,0.10
COOP:221852,COLLINS MS US,20100213 12:00,0.10
COOP:221852,COLLINS MS US,20100214 19:00,0.10
COOP:221852,COLLINS MS US,20100214 21:00,0.10
COOP:221852,COLLINS MS US,20100214 22:00,0.20
COOP:221852,COLLINS MS US,20100214 23:00,0.10
COOP:221852,COLLINS MS US,20100221 11:00,0.20
COOP:221852,COLLINS MS US,20100222 00:00,0.10
COOP:221852,COLLINS MS US,20100227 03:00,0.10
COOP:221852,COLLINS MS US,20100227 04:00,0.10
COOP:221852,COLLINS MS US,20100227 05:00,0.10
COOP:221852,COLLINS MS US,20100227 10:00,0.10
COOP:221852,COLLINS MS US,20100301 01:00,0.00
COOP:221852,COLLINS MS US,20100301 16:00,0.20
COOP:221852,COLLINS MS US,20100301 18:00,0.20
COOP:221852,COLLINS MS US,20100301 19:00,0.40
COOP:221852,COLLINS MS US,20100301 20:00,0.30
COOP:221852,COLLINS MS US,20100309 00:00,0.10
COOP:221852,COLLINS MS US,20100309 05:00,0.10
COOP:221852,COLLINS MS US,20100309 06:00,0.20
COOP:221852,COLLINS MS US,20100309 14:00,0.10
COOP:221852,COLLINS MS US,20100309 15:00,0.10
COOP:221852,COLLINS MS US,20100309 17:00,0.30
COOP:221852,COLLINS MS US,20100320 11:00,0.10
COOP:221852,COLLINS MS US,20100320 12:00,0.20
COOP:221852,COLLINS MS US,20100320 15:00,0.10
COOP:221852,COLLINS MS US,20100320 20:00,0.10
COOP:221852,COLLINS MS US,20100324 22:00,0.10
COOP:221852,COLLINS MS US,20100324 23:00,0.10
COOP:221852,COLLINS MS US,20100401 01:00,0.00
COOP:221852,COLLINS MS US,20100401 21:00,999.99
COOP:221852,COLLINS MS US,20100402 09:00,999.99
COOP:221852,COLLINS MS US,20100403 09:00,0.30
COOP:221852,COLLINS MS US,20100403 10:00,0.50
COOP:221852,COLLINS MS US,20100403 11:00,0.10
COOP:221852,COLLINS MS US,20100421 10:00,0.10
COOP:221852,COLLINS MS US,20100424 09:00,0.10
COOP:221852,COLLINS MS US,20100424 11:00,0.20
COOP:221852,COLLINS MS US,20100424 15:00,0.10
COOP:221852,COLLINS MS US,20100501 01:00,0.10
COOP:221852,COLLINS MS US,20100502 11:00,0.20
COOP:221852,COLLINS MS US,20100502 12:00,0.30
COOP:221852,COLLINS MS US,20100515 20:00,0.10
COOP:221852,COLLINS MS US,20100516 13:00,0.20
COOP:221852,COLLINS MS US,20100516 14:00,0.20
COOP:221852,COLLINS MS US,20100518 04:00,0.90
COOP:221852,COLLINS MS US,20100518 06:00,0.10
COOP:221852,COLLINS MS US,20100518 18:00,0.10
COOP:221852,COLLINS MS US,20100520 10:00,0.20
COOP:221852,COLLINS MS US,20100520 16:00,0.30
COOP:221852,COLLINS MS US,20100520 23:00,0.10
COOP:221852,COLLINS MS US,20100521 13:00,0.20
COOP:221852,COLLINS MS US,20100601 01:00,0.00
COOP:221852,COLLINS MS US,20100604 12:00,0.10
COOP:221852,COLLINS MS US,20100604 13:00,0.20
COOP:221852,COLLINS MS US,20100604 16:00,0.10
COOP:221852,COLLINS MS US,20100604 17:00,0.10
COOP:221852,COLLINS MS US,20100605 09:00,0.10
COOP:221852,COLLINS MS US,20100606 16:00,999.99
COOP:221852,COLLINS MS US,20100621 13:00,999.99
COOP:221852,COLLINS MS US,20100701 01:00,0.00
COOP:221852,COLLINS MS US,20100701 07:00,999.99
COOP:221852,COLLINS MS US,20100701 08:00,999.99
COOP:221852,COLLINS MS US,20100705 14:00,0.10
COOP:221852,COLLINS MS US,20100706 18:00,0.10
COOP:221852,COLLINS MS US,20100707 18:00,0.10
COOP:221852,COLLINS MS US,20100718 14:00,0.10
COOP:221852,COLLINS MS US,20100719 13:00,0.10
COOP:221852,COLLINS MS US,20100726 09:00,0.20
COOP:221852,COLLINS MS US,20100726 10:00,0.20
COOP:221852,COLLINS MS US,20100726 11:00,0.10
COOP:221852,COLLINS MS US,20100801 01:00,0.00
COOP:221852,COLLINS MS US,20100805 12:00,0.10
COOP:221852,COLLINS MS US,20100805 15:00,0.10
COOP:221852,COLLINS MS US,20100805 17:00,0.10
COOP:221852,COLLINS MS US,20100809 12:00,0.10
COOP:221852,COLLINS MS US,20100810 03:00,0.20
COOP:221852,COLLINS MS US,20100810 04:00,0.60
COOP:221852,COLLINS MS US,20100810 05:00,0.20
COOP:221852,COLLINS MS US,20100810 06:00,0.50
COOP:221852,COLLINS MS US,20100810 08:00,0.10
COOP:221852,COLLINS MS US,20100811 05:00,0.20
COOP:221852,COLLINS MS US,20100811 06:00,0.70
COOP:221852,COLLINS MS US,20100811 07:00,0.10
COOP:221852,COLLINS MS US,20100814 18:00,0.20
COOP:221852,COLLINS MS US,20100815 06:00,0.10
COOP:221852,COLLINS MS US,20100816 02:00,999.99
COOP:221852,COLLINS MS US,20100817 00:00,999.99
COOP:221852,COLLINS MS US,20100818 02:00,999.99
COOP:221852,COLLINS MS US,20100819 00:00,999.99
COOP:221852,COLLINS MS US,20100819 16:00,0.10
COOP:221852,COLLINS MS US,20100820 15:00,0.40
COOP:221852,COLLINS MS US,20100820 16:00,0.10
COOP:221852,COLLINS MS US,20100820 18:00,0.20
COOP:221852,COLLINS MS US,20100820 19:00,0.40
COOP:221852,COLLINS MS US,20100821 10:00,0.20
COOP:221852,COLLINS MS US,20100821 11:00,0.10
COOP:221852,COLLINS MS US,20100822 02:00,999.99
COOP:221852,COLLINS MS US,20100824 00:00,999.99
COOP:221852,COLLINS MS US,20100828 07:00,999.99
COOP:221852,COLLINS MS US,20100901 00:00,999.99
COOP:221852,COLLINS MS US,20100901 01:00,999.99
COOP:221852,COLLINS MS US,20100904 09:00,999.99
COOP:221852,COLLINS MS US,20100925 14:00,0.10
COOP:221852,COLLINS MS US,20100930 09:00,999.99
COOP:221852,COLLINS MS US,20101001 00:00,999.99
COOP:221852,COLLINS MS US,20101001 01:00,999.99
COOP:221852,COLLINS MS US,20101001 08:00,999.99
COOP:221852,COLLINS MS US,20101019 19:00,0.20
COOP:221852,COLLINS MS US,20101020 08:00,0.10
COOP:221852,COLLINS MS US,20101026 15:00,0.20
COOP:221852,COLLINS MS US,20101027 16:00,0.10
COOP:221852,COLLINS MS US,20101027 17:00,0.20
COOP:221852,COLLINS MS US,20101027 22:00,0.10
COOP:221852,COLLINS MS US,20101030 14:00,999.99
COOP:221852,COLLINS MS US,20101101 00:00,999.99
COOP:221852,COLLINS MS US,20101101 01:00,999.99
COOP:221852,COLLINS MS US,20101101 11:00,999.99
COOP:221852,COLLINS MS US,20101102 23:00,0.10
COOP:221852,COLLINS MS US,20101103 00:00,0.20
COOP:221852,COLLINS MS US,20101103 01:00,0.10
COOP:221852,COLLINS MS US,20101103 07:00,0.10
COOP:221852,COLLINS MS US,20101103 09:00,0.30
COOP:221852,COLLINS MS US,20101103 10:00,0.20
COOP:221852,COLLINS MS US,20101103 11:00,0.20
COOP:221852,COLLINS MS US,20101103 12:00,0.20
COOP:221852,COLLINS MS US,20101114 23:00,0.10
COOP:221852,COLLINS MS US,20101115 03:00,0.10
COOP:221852,COLLINS MS US,20101115 04:00,0.30
COOP:221852,COLLINS MS US,20101115 05:00,0.10
COOP:221852,COLLINS MS US,20101115 06:00,0.20
COOP:221852,COLLINS MS US,20101115 07:00,0.10
COOP:221852,COLLINS MS US,20101115 08:00,0.20
COOP:221852,COLLINS MS US,20101115 09:00,0.20
COOP:221852,COLLINS MS US,20101115 10:00,0.10
COOP:221852,COLLINS MS US,20101115 11:00,0.20
COOP:221852,COLLINS MS US,20101115 12:00,0.10
COOP:221852,COLLINS MS US,20101115 16:00,0.10
COOP:221852,COLLINS MS US,20101116 00:00,0.10
COOP:221852,COLLINS MS US,20101116 01:00,0.20
COOP:221852,COLLINS MS US,20101116 02:00,0.10
COOP:221852,COLLINS MS US,20101118 05:00,0.10
COOP:221852,COLLINS MS US,20101123 16:00,0.70
COOP:221852,COLLINS MS US,20101126 05:00,0.20
COOP:221852,COLLINS MS US,20101126 06:00,0.10
COOP:221852,COLLINS MS US,20101126 07:00,0.30
COOP:221852,COLLINS MS US,20101126 08:00,0.20
COOP:221852,COLLINS MS US,20101126 09:00,0.20
COOP:221852,COLLINS MS US,20101130 00:00,0.20
COOP:221852,COLLINS MS US,20101130 07:00,0.10
COOP:221852,COLLINS MS US,20101130 08:00,0.30
COOP:221852,COLLINS MS US,20101130 15:00,0.10
COOP:221852,COLLINS MS US,20101201 01:00,0.00
COOP:221852,COLLINS MS US,20101211 20:00,0.10
COOP:221852,COLLINS MS US,20101211 21:00,0.60
COOP:221852,COLLINS MS US,20101217 01:00,0.10
COOP:221852,COLLINS MS US,20101218 00:00,0.10
COOP:221852,COLLINS MS US,20101225 07:00,0.10
COOP:221852,COLLINS MS US,20101225 09:00,0.10
COOP:221852,COLLINS MS US,20101229 23:00,0.10
COOP:221852,COLLINS MS US,20101230 00:00,0.20
COOP:221852,COLLINS MS US,20101230 01:00,0.30
COOP:221852,COLLINS MS US,20101230 03:00,0.10
COOP:221852,COLLINS MS US,20101231 19:00,0.10
COOP:221852,COLLINS MS US,20101231 23:00,0.20
COOP:221852,COLLINS MS US,20110101 00:00,0.10
COOP:221852,COLLINS MS US,20110101 01:00,0.00
COOP:221852,COLLINS MS US,20110101 04:00,0.20
COOP:221852,COLLINS MS US,20110101 05:00,1.40
COOP:221852,COLLINS MS US,20110101 06:00,0.20
COOP:221852,COLLINS MS US,20110101 07:00,0.30
COOP:221852,COLLINS MS US,20110105 04:00,0.10
COOP:221852,COLLINS MS US,20110105 05:00,0.10
COOP:221852,COLLINS MS US,20110109 18:00,0.10
COOP:221852,COLLINS MS US,20110109 19:00,0.20
COOP:221852,COLLINS MS US,20110109 20:00,0.10
COOP:221852,COLLINS MS US,20110109 21:00,0.10
COOP:221852,COLLINS MS US,20110118 17:00,0.10
COOP:221852,COLLINS MS US,20110118 18:00,0.10
COOP:221852,COLLINS MS US,20110118 19:00,0.10
COOP:221852,COLLINS MS US,20110124 21:00,0.10
COOP:221852,COLLINS MS US,20110124 22:00,0.10
COOP:221852,COLLINS MS US,20110124 23:00,0.10
COOP:221852,COLLINS MS US,20110125 00:00,0.10
COOP:221852,COLLINS MS US,20110125 01:00,0.10
COOP:221852,COLLINS MS US,20110125 04:00,0.10
COOP:221852,COLLINS MS US,20110125 09:00,0.10
COOP:221852,COLLINS MS US,20110125 10:00,0.20
COOP:221852,COLLINS MS US,20110130 12:00,0.10
COOP:221852,COLLINS MS US,20110130 20:00,0.10
COOP:221852,COLLINS MS US,20110201 01:00,0.00
COOP:221852,COLLINS MS US,20110201 12:00,0.10
COOP:221852,COLLINS MS US,20110201 13:00,0.30
COOP:221852,COLLINS MS US,20110201 15:00,0.30
COOP:221852,COLLINS MS US,20110204 11:00,0.50
COOP:221852,COLLINS MS US,20110204 13:00,0.10
COOP:221852,COLLINS MS US,20110209 18:00,0.20
COOP:221852,COLLINS MS US,20110209 19:00,0.10
COOP:221852,COLLINS MS US,20110209 21:00,0.10
COOP:221852,COLLINS MS US,20110209 22:00,0.10
COOP:221852,COLLINS MS US,20110225 01:00,0.40
COOP:221852,COLLINS MS US,20110225 02:00,0.10
COOP:221852,COLLINS MS US,20110225 09:00,0.10
COOP:221852,COLLINS MS US,20110301 01:00,0.00
COOP:221852,COLLINS MS US,20110304 18:00,0.10
COOP:221852,COLLINS MS US,20110304 21:00,0.10
COOP:221852,COLLINS MS US,20110305 00:00,0.20
COOP:221852,COLLINS MS US,20110305 02:00,0.20
COOP:221852,COLLINS MS US,20110305 05:00,0.50
COOP:221852,COLLINS MS US,20110305 14:00,0.10
COOP:221852,COLLINS MS US,20110305 15:00,0.50
COOP:221852,COLLINS MS US,20110305 16:00,0.20
COOP:221852,COLLINS MS US,20110308 07:00,0.10
COOP:221852,COLLINS MS US,20110308 08:00,0.10
COOP:221852,COLLINS MS US,20110308 15:00,0.10
COOP:221852,COLLINS MS US,20110308 17:00,0.40
COOP:221852,COLLINS MS US,20110308 18:00,1.20
COOP:221852,COLLINS MS US,20110308 19:00,0.60
COOP:221852,COLLINS MS US,20110308 20:00,0.20
COOP:221852,COLLINS MS US,20110308 21:00,0.20
COOP:221852,COLLINS MS US,20110308 22:00,0.50
COOP:221852,COLLINS MS US,20110308 23:00,0.50
COOP:221852,COLLINS MS US,20110309 00:00,0.30
COOP:221852,COLLINS MS US,20110309 01:00,0.20
COOP:221852,COLLINS MS US,20110309 05:00,0.90
COOP:221852,COLLINS MS US,20110309 06:00,0.40
COOP:221852,COLLINS MS US,20110309 07:00,0.20
COOP:221852,COLLINS MS US,20110312 12:00,0.20
COOP:221852,COLLINS MS US,20110314 16:00,0.20
COOP:221852,COLLINS MS US,20110314 18:00,0.10
COOP:221852,COLLINS MS US,20110314 20:00,0.10
COOP:221852,COLLINS MS US,20110330 00:00,0.10
COOP:221852,COLLINS MS US,20110330 01:00,0.30
COOP:221852,COLLINS MS US,20110330 02:00,0.80
COOP:221852,COLLINS MS US,20110330 03:00,0.20
COOP:221852,COLLINS MS US,20110330 08:00,0.20
COOP:221852,COLLINS MS US,20110330 09:00,0.40
COOP:221852,COLLINS MS US,20110401 01:00,0.00
COOP:221852,COLLINS MS US,20110401 08:00,999.99
COOP:221852,COLLINS MS US,20110401 09:00,999.99
COOP:221852,COLLINS MS US,20110401 16:00,0.10
COOP:221852,COLLINS MS US,20110404 19:00,0.10
COOP:221852,COLLINS MS US,20110421 15:00,0.30
COOP:221852,COLLINS MS US,20110421 16:00,0.20
COOP:221852,COLLINS MS US,20110426 07:00,0.10
COOP:221852,COLLINS MS US,20110426 08:00,0.10
COOP:221852,COLLINS MS US,20110501 01:00,0.00
COOP:221852,COLLINS MS US,20110503 14:00,0.10
COOP:221852,COLLINS MS US,20110503 17:00,0.10
COOP:221852,COLLINS MS US,20110513 14:00,0.20
COOP:221852,COLLINS MS US,20110514 00:00,0.20
COOP:221852,COLLINS MS US,20110514 01:00,0.10
COOP:221852,COLLINS MS US,20110525 07:00,999.99
COOP:221852,COLLINS MS US,20110528 00:00,999.99
COOP:221852,COLLINS MS US,20110601 01:00,0.00
COOP:221852,COLLINS MS US,20110607 17:00,0.20
COOP:221852,COLLINS MS US,20110608 09:00,0.10
COOP:221852,COLLINS MS US,20110612 16:00,0.10
COOP:221852,COLLINS MS US,20110621 12:00,0.30
COOP:221852,COLLINS MS US,20110621 19:00,0.50
COOP:221852,COLLINS MS US,20110621 20:00,0.20
COOP:221852,COLLINS MS US,20110621 21:00,0.10
COOP:221852,COLLINS MS US,20110621 23:00,0.10
COOP:221852,COLLINS MS US,20110622 01:00,0.10
COOP:221852,COLLINS MS US,20110622 04:00,0.10
COOP:221852,COLLINS MS US,20110622 09:00,0.10
COOP:221852,COLLINS MS US,20110623 01:00,0.10
COOP:221852,COLLINS MS US,20110701 01:00,0.00
COOP:221852,COLLINS MS US,20110704 15:00,0.10
COOP:221852,COLLINS MS US,20110705 13:00,0.10
COOP:221852,COLLINS MS US,20110705 15:00,0.10
COOP:221852,COLLINS MS US,20110705 16:00,0.10
COOP:221852,COLLINS MS US,20110705 17:00,0.10
COOP:221852,COLLINS MS US,20110711 15:00,0.80
COOP:221852,COLLINS MS US,20110712 16:00,1.00
COOP:221852,COLLINS MS US,20110712 17:00,0.40
COOP:221852,COLLINS MS US,20110712 18:00,0.10
COOP:221852,COLLINS MS US,20110714 21:00,0.10
COOP:221852,COLLINS MS US,20110715 00:00,0.10
COOP:221852,COLLINS MS US,20110718 06:00,0.10
COOP:221852,COLLINS MS US,20110718 15:00,0.10
COOP:221852,COLLINS MS US,20110721 15:00,0.20
COOP:221852,COLLINS MS US,20110721 16:00,0.10
COOP:221852,COLLINS MS US,20110722 13:00,0.10
COOP:221852,COLLINS MS US,20110723 12:00,0.30
COOP:221852,COLLINS MS US,20110723 14:00,0.30
COOP:221852,COLLINS MS US,20110723 15:00,0.30
COOP:221852,COLLINS MS US,20110723 16:00,0.20
COOP:221852,COLLINS MS US,20110726 19:00,0.20
COOP:221852,COLLINS MS US,20110801 01:00,0.00
COOP:221852,COLLINS MS US,20110801 02:00,999.99
COOP:221852,COLLINS MS US,20110813 00:00,999.99
COOP:221852,COLLINS MS US,20110813 17:00,0.10
COOP:221852,COLLINS MS US,20110813 18:00,0.30
COOP:221852,COLLINS MS US,20110818 16:00,0.10
COOP:221852,COLLINS MS US,20110818 19:00,0.10
COOP:221852,COLLINS MS US,20110822 18:00,0.30
COOP:221852,COLLINS MS US,20110823 02:00,999.99
COOP:221852,COLLINS MS US,20110824 00:00,999.99
COOP:221852,COLLINS MS US,20110901 01:00,0.00
COOP:221852,COLLINS MS US,20110903 12:00,0.10
COOP:221852,COLLINS MS US,20110903 13:00,0.10
COOP:221852,COLLINS MS US,20110903 15:00,0.20
COOP:221852,COLLINS MS US,20110903 16:00,0.30
COOP:221852,COLLINS MS US,20110903 17:00,0.10
COOP:221852,COLLINS MS US,20110903 18:00,0.10
COOP:221852,COLLINS MS US,20110903 19:00,0.20
COOP:221852,COLLINS MS US,20110903 20:00,0.20
COOP:221852,COLLINS MS US,20110903 21:00,0.20
COOP:221852,COLLINS MS US,20110903 22:00,0.20
COOP:221852,COLLINS MS US,20110903 23:00,0.10
COOP:221852,COLLINS MS US,20110904 03:00,0.20
COOP:221852,COLLINS MS US,20110904 04:00,0.30
COOP:221852,COLLINS MS US,20110904 05:00,0.10
COOP:221852,COLLINS MS US,20110904 09:00,0.80
COOP:221852,COLLINS MS US,20110904 10:00,1.50
COOP:221852,COLLINS MS US,20110904 11:00,0.10
COOP:221852,COLLINS MS US,20110904 12:00,0.10
COOP:221852,COLLINS MS US,20110904 13:00,0.10
COOP:221852,COLLINS MS US,20110904 18:00,0.10
COOP:221852,COLLINS MS US,20110904 20:00,0.10
COOP:221852,COLLINS MS US,20110904 21:00,0.10
COOP:221852,COLLINS MS US,20110904 22:00,0.70
COOP:221852,COLLINS MS US,20110904 23:00,0.30
COOP:221852,COLLINS MS US,20110905 00:00,0.40
COOP:221852,COLLINS MS US,20110905 01:00,0.10
COOP:221852,COLLINS MS US,20110905 02:00,0.10
COOP:221852,COLLINS MS US,20110905 04:00,0.10
COOP:221852,COLLINS MS US,20110905 05:00,0.40
COOP:221852,COLLINS MS US,20110905 06:00,0.60
COOP:221852,COLLINS MS US,20110905 07:00,0.30
COOP:221852,COLLINS MS US,20110905 08:00,0.20
COOP:221852,COLLINS MS US,20110905 11:00,0.40
COOP:221852,COLLINS MS US,20110905 12:00,0.20
COOP:221852,COLLINS MS US,20110905 13:00,0.10
COOP:221852,COLLINS MS US,20110919 16:00,0.20
COOP:221852,COLLINS MS US,20110919 18:00,0.60
COOP:221852,COLLINS MS US,20110919 19:00,0.20
COOP:221852,COLLINS MS US,20111001 01:00,0.00
COOP:221852,COLLINS MS US,20111012 19:00,0.20
COOP:221852,COLLINS MS US,20111012 20:00,0.10
COOP:221852,COLLINS MS US,20111101 01:00,0.00
COOP:221852,COLLINS MS US,20111103 10:00,0.20
COOP:221852,COLLINS MS US,20111109 06:00,0.20
COOP:221852,COLLINS MS US,20111109 09:00,0.10
COOP:221852,COLLINS MS US,20111115 13:00,0.10
COOP:221852,COLLINS MS US,20111115 15:00,0.10
COOP:221852,COLLINS MS US,20111115 16:00,0.10
COOP:221852,COLLINS MS US,20111116 06:00,0.10
COOP:221852,COLLINS MS US,20111116 07:00,0.80
COOP:221852,COLLINS MS US,20111116 23:00,0.10
COOP:221852,COLLINS MS US,20111117 00:00,0.10
COOP:221852,COLLINS MS US,20111122 15:00,0.10
COOP:221852,COLLINS MS US,20111122 16:00,0.10
COOP:221852,COLLINS MS US,20111122 17:00,0.10
COOP:221852,COLLINS MS US,20111122 18:00,0.10
COOP:221852,COLLINS MS US,20111122 19:00,0.10
COOP:221852,COLLINS MS US,20111126 19:00,0.10
COOP:221852,COLLINS MS US,20111127 00:00,0.20
COOP:221852,COLLINS MS US,20111127 01:00,0.50
COOP:221852,COLLINS MS US,20111201 01:00,0.00
COOP:221852,COLLINS MS US,20111205 19:00,0.10
COOP:221852,COLLINS MS US,20111206 14:00,0.10
COOP:221852,COLLINS MS US,20111206 15:00,0.10
COOP:221852,COLLINS MS US,20111206 20:00,0.10
COOP:221852,COLLINS MS US,20111215 02:00,999.99
COOP:221852,COLLINS MS US,20111218 00:00,999.99
COOP:221852,COLLINS MS US,20111220 21:00,0.10
COOP:221852,COLLINS MS US,20111220 22:00,0.10
COOP:221852,COLLINS MS US,20111220 23:00,0.10
COOP:221852,COLLINS MS US,20111221 05:00,0.20
COOP:221852,COLLINS MS US,20111222 09:00,0.30
COOP:221852,COLLINS MS US,20111222 11:00,0.40
COOP:221852,COLLINS MS US,20111225 04:00,0.10
COOP:221852,COLLINS MS US,20111225 05:00,0.20
COOP:221852,COLLINS MS US,20111225 06:00,0.10
COOP:221852,COLLINS MS US,20111225 07:00,0.10
COOP:221852,COLLINS MS US,20111225 08:00,0.10
COOP:221852,COLLINS MS US,20111225 09:00,0.10
COOP:221852,COLLINS MS US,20111225 10:00,0.20
COOP:221852,COLLINS MS US,20111225 13:00,0.10
COOP:221852,COLLINS MS US,20111225 14:00,0.10
COOP:221852,COLLINS MS US,20111225 15:00,0.20
COOP:221852,COLLINS MS US,20111225 21:00,0.10
COOP:221852,COLLINS MS US,20111225 22:00,999.99
COOP:221852,COLLINS MS US,20120101 00:00,999.99
COOP:221852,COLLINS MS US,20120101 01:00,999.99
COOP:221852,COLLINS MS US,20120101 09:00,999.99
COOP:221852,COLLINS MS US,20120108 16:00,0.10
COOP:221852,COLLINS MS US,20120108 17:00,0.60
